Generation,Min,Max,Avg,Std
258,2462,4355,3959.37,289.919029274
259,2462,4349,3943.22,306.162351465
260,2462,4309,3927.29,320.616114424
261,2462,4283,3907.34,299.03275791
262,2462,4226,3875.54,308.085204665
263,2462,4230,3841.66,330.777725118
264,2462,4299,3875.37,313.072059185
265,2462,4340,3816.93,357.270835076
266,2462,4243,3851.65,319.199927059
267,2462,4221,3846.18,317.044093419
268,2462,4205,3750.78,342.690088222
269,2462,4206,3878.86,289.265947327
270,2462,4285,3888.36,314.056886052
271,2462,4181,3828.1,305.147803233
272,2462,4312,3886.77,334.660233398
273,2462,4338,3953.12,313.467485144
274,2462,4292,3943.09,308.805783657
275,2462,4265,3905.87,290.251985786
276,2462,4270,3920.97,269.644189609
277,2462,4198,3835.02,293.861232282
278,2462,4215,3890.85,321.44900392
279,2462,4267,3833.62,353.379721941
280,2462,4306,3891.04,369.57138483
281,2462,4315,3804.31,364.52536443
282,2462,4231,3812.4,310.448323584
283,2462,4281,3842.26,355.497108769
284,2462,4152,3795.07,271.378719121
285,2462,4190,3835.64,292.80850156
286,2462,4196,3786.85,325.961743278
287,2462,4196,3826.39,321.209013264
288,2462,4299,3835.06,353.232027215
289,2462,4232,3811.13,316.202359928
290,2462,4166,3800.19,329.437957096
291,2462,4225,3778.22,334.04976282
292,2462,4236,3846.29,318.781527892
293,2462,4292,3838.54,374.428707459
294,2462,4335,3937.83,307.316276888
295,2462,4238,3874.38,306.507659041
296,2462,4216,3792.49,333.856453004
297,2462,4312,3871.89,328.794243326
298,2462,4223,3885.68,269.109976392
299,2462,4288,3908.69,323.851091077
300,2462,4275,3898.14,302.916697553
301,2462,4292,3861.73,323.116136203
302,2462,4296,3921.52,340.470573937
303,2462,4305,3947.57,302.554753539
304,2462,4298,3913.72,284.346995302
305,2462,4248,3883.12,313.692549732
306,2462,4339,3941.67,314.592731909
307,2462,4330,3942.35,313.769083689
308,2462,4400,3954.28,338.940866092
309,2462,4276,3907.02,329.770902417
310,2462,4261,3837.36,322.861027113
311,2462,4178,3798.03,323.029612271
312,2462,4286,3868.97,347.017347542
313,2462,4311,3887.19,320.827581845
314,2462,4269,3892.05,335.291231016
315,2462,4297,3887.49,328.582000743
316,2462,4274,3871.74,334.053150673
317,2462,4344,3894.21,322.869029174
318,2462,4359,3945.77,337.91107715
319,2462,4320,3925.43,328.788663049
320,2462,4279,3873.45,327.255171036
321,2462,4304,3883.68,334.215012146
322,2462,4391,3968.61,359.732445329
323,2462,4329,3929.1,343.042080053
324,2462,4268,3892.57,314.143030378
325,2462,4387,3896.86,365.354346332
326,2462,4243,3893.9,331.750225503
327,2462,4313,3913.45,345.24090184
328,2462,4403,3915.88,367.907577327
329,2462,4310,3877.63,335.383743876
330,2462,4261,3924.03,344.001481527
331,2462,4264,3875.51,334.806487
332,2462,4306,3893.11,326.316847171
333,2462,4337,3973.83,299.734800459
334,2462,4311,3889.01,328.539790343
335,2462,4216,3819.57,331.389552422
336,2462,4269,3836.05,384.206472663
337,2462,4292,3812.36,329.230738528
338,2462,4205,3838.98,305.304285372
339,2462,4296,3890.26,319.305895576
340,2462,4407,3971.32,323.35969527
341,2462,4277,3877.06,307.469102332
342,2462,4280,3897.69,296.540548439
343,2462,4314,3860.73,291.733615
344,2462,4259,3895.4,277.903805754
345,2462,4279,3890.71,327.856592664
346,2462,4231,3876.82,295.863037519
347,2462,4286,3879.27,309.489147506
348,2462,4307,3932.03,291.626974096
349,2462,4330,3942.18,323.084233317
350,2462,4252,3869.44,293.641068605
351,2462,4295,3932.1,309.047199821
352,2462,4282,3878.29,318.970037382
353,2462,4293,3856.13,310.97769107
354,2462,4292,3896.25,328.273702476
355,2462,4424,3967.43,358.517915955
356,2462,4317,3935.02,326.482569646
357,2462,4341,3952.57,351.632994367
358,2462,4334,3963.86,324.675596293
359,2462,4298,3922.03,346.915075772
360,2462,4497,4031.17,362.754363701
361,2462,4382,3992.04,298.267858737
362,2462,4388,3985.89,320.320070201
363,2462,4390,3924.52,339.009683125
364,2462,4343,3920.91,330.803707398
365,2462,4303,3904.26,323.608618207
366,2462,4390,3984.51,322.936447918
367,2462,4309,3942.4,296.963828019
368,2462,4262,3955.83,280.251224058
369,2462,4331,3893.41,334.291867122
370,2462,4250,3846.13,302.697523958
371,2462,4284,3915.03,320.547084583
372,2462,4381,3969.73,316.929774428
373,2462,4230,3874.03,309.048930616
374,2462,4316,3918.95,317.571224016
375,2462,4311,3917.53,277.046852873
376,2462,4307,3911.17,323.715302497
377,2462,4339,3999.68,309.99214327
378,2462,4290,3924.03,306.545742134
379,2462,4238,3904.03,294.3529955
380,2462,4230,3875.27,321.991682401
381,2462,4269,3887.26,339.400589275
382,2462,4270,3830.79,329.672665785
383,2462,4293,3906.16,302.327794543
384,2462,4299,3901.33,361.681568049
385,2462,4231,3830.92,331.944734356
386,2462,4271,3884.76,290.412806852
387,2462,4251,3834.55,302.284880518
388,2462,4329,3888.16,332.789214083
389,2462,4330,3867.33,331.216461767
390,2462,4204,3838.36,340.819852886
391,2462,4279,3859.31,343.014936065
392,2462,4252,3932.6,297.614658323
393,2462,4332,3924.83,324.884720969
394,2462,4305,3931.34,326.051964006
395,2462,4417,3933.17,361.551288816
396,2462,4357,3951.62,331.031469712
397,2462,4352,3965.05,308.614020479
398,2462,4368,3936.18,348.575640821
399,2462,4342,3981.25,303.087525279
400,2462,4388,4005.52,310.226879505
401,2462,4392,4003.55,337.752326178
402,2462,4400,3950.2,352.903483529
403,2462,4399,4075.1,302.539737769
404,2462,4367,4062.03,273.788034764
405,2462,4401,4010.27,297.781590866
406,2462,4364,3973.28,309.04783978
407,2462,4359,3944.36,317.697223243
408,2462,4330,3929.77,307.097123945
409,2462,4267,3910.96,301.348582344
410,2462,4355,3960.16,318.801186264
411,2462,4423,3984.83,363.992148184
412,2462,4408,3989.36,333.045770507
413,2462,4303,3960.46,309.200579533
414,2462,4267,3929.87,307.525761588
415,2462,4366,4015.77,313.227314591
416,2462,4388,3967.14,315.274804614
417,2462,4338,4007.83,272.484789864
418,2462,4332,3958.73,318.934268742
419,2462,4313,3925.65,340.09500678
420,2462,4334,3938.34,303.114047277
421,2462,4338,3995.78,287.000425157
422,2462,4388,3948.31,322.733830194
423,2462,4405,3979.49,337.109145021
424,2462,4344,3990.57,316.369182597
425,2462,4314,3918.28,332.998713256
426,2462,4297,3949.68,300.808603197
427,2462,4423,4005.29,326.365083267
428,2462,4312,3942.07,322.668834672
429,2462,4278,3920.0,340.44083127
430,2462,4232,3865.27,325.381201614
431,2462,4295,3871.38,361.077254108
432,2462,4292,3926.47,285.4051331
433,2462,4335,3945.6,309.47449757
434,2462,4363,3952.51,321.9927377
435,2462,4326,3923.94,332.334406855
436,2462,4389,3933.67,369.915416349
437,2462,4354,3972.5,317.466756392
438,2462,4301,3895.4,316.999283051
439,2462,4195,3893.38,273.142534294
440,2462,4347,3951.68,312.876258497
441,2462,4301,3961.9,315.723267781
442,2462,4367,3969.35,327.304490953
443,2462,4278,3870.93,309.593355154
444,2462,4343,3932.33,316.309688901
445,2462,4365,3908.33,343.512664404
446,2462,4300,3879.89,328.614597111
447,2462,4289,3901.81,332.963543216
448,2462,4268,3942.1,276.19519887
449,2462,4348,3974.51,303.395947417
450,2462,4326,3930.22,304.261204237
451,2462,4316,3914.3,303.673951281
452,2462,4280,3914.92,286.456853451
453,2462,4303,3899.88,293.45005529
454,2462,4283,3958.2,287.692737328
455,2462,4278,3874.9,303.807305356
456,2462,4285,3898.05,325.720874959
457,2462,4285,3901.83,318.592328561
458,2462,4369,3961.25,330.857177982
459,2462,4328,3942.34,326.069343186
460,2462,4316,3891.49,339.748109158
461,2462,4318,3901.27,339.5372625
462,2462,4347,3922.35,331.426740538
463,2462,4264,3917.47,284.324627917
464,2462,4245,3865.79,289.824129709
465,2462,4256,3890.98,326.785042868
466,2462,4316,3908.27,344.261758967
467,2462,4283,3891.16,322.898605595
468,2462,4287,3904.7,364.28783436
469,2462,4214,3875.34,322.712093597
470,2462,4231,3858.82,293.429370642
471,2462,4315,3960.93,295.435109866
472,2462,4254,3902.66,285.599218373
473,2462,4204,3881.75,287.216012574
474,2462,4341,4000.85,307.983286146
475,2462,4381,3995.91,317.023056071
476,2462,4318,3913.95,318.867071984
477,2462,4288,3951.24,292.567910445
478,2462,4282,3875.03,325.945228559
479,2462,4223,3853.42,317.829894787
480,2462,4189,3839.79,286.732455277
481,2462,4363,3874.04,381.356931883
482,2462,4315,3938.35,348.987898114
483,2462,4246,3883.38,313.100970579
484,2462,4294,3866.34,354.538545439
485,2462,4319,3875.06,355.30976157
486,2462,4262,3871.12,346.421395751
487,2462,4270,3906.2,284.08260998
488,2462,4292,3925.79,323.55207518
489,2462,4389,3959.96,337.015418524
490,2462,4326,3997.63,292.560851134
491,2462,4316,3967.64,289.244313914
492,2462,4280,3911.4,341.223733588
493,2462,4209,3816.54,311.493613275
494,2462,4236,3842.33,303.301165627
495,2462,4255,3867.07,342.770154606
496,2462,4300,3831.92,349.377214454
497,2462,4306,3885.18,333.853787025
498,2462,4331,3915.15,338.928119521
499,2462,4231,3880.13,277.709849856
500,2462,4310,3898.49,338.752032161
501,2462,4315,3913.37,338.54178248
502,2462,4288,3873.66,331.054672771
503,2462,4266,3940.91,285.473347657
504,2462,4255,3930.96,298.81503079
505,2462,4251,3906.91,289.857892559
506,2462,4316,3889.23,352.146200555
507,2462,4273,3883.59,336.972980813
508,2462,4341,3855.08,348.176800555
509,2462,4289,3899.81,300.786467264
510,2462,4302,3849.25,335.117026898
511,2462,4306,3916.41,325.894668954
512,2462,4326,3874.71,336.265386265
513,2462,4347,3986.06,330.418553665
514,2462,4297,3870.99,342.476497608
515,2462,4240,3867.42,342.630265134
516,2462,4304,3866.38,342.231440975
517,2462,4251,3890.05,317.703641048
518,2462,4273,3858.1,303.699928325
519,2462,4294,3887.29,333.587639205
520,2462,4294,3887.66,307.231765903
521,2462,4246,3857.98,322.493973947
522,2462,4282,3877.5,333.800566479
523,2462,4278,3820.74,362.655821473
524,2462,4260,3839.85,332.554981404
525,2462,4279,3859.82,292.034361476
526,2462,4301,3876.16,326.004917853
527,2462,4315,3866.03,344.859229222
528,2462,4334,3949.35,319.514574208
529,2462,4243,3903.86,320.458100761
530,2462,4256,3914.87,278.408233616
531,2462,4310,3933.37,310.823983286
532,2462,4258,3898.98,299.274104284
533,2462,4244,3908.22,295.387216509
534,2462,4288,3951.54,298.994794725
535,2462,4275,3896.67,313.095204645
536,2462,4286,3913.81,317.398952186
537,2462,4196,3871.34,287.684634433
538,2462,4227,3858.06,296.018181942
539,2462,4358,3918.23,339.741400617
540,2462,4273,3945.69,309.140571307
541,2462,4358,3980.45,276.168714903
542,2462,4331,3939.8,290.497831143
543,2462,4291,3864.15,357.544159171
544,2462,4342,3880.43,328.239296024
545,2462,4365,3956.56,327.017107019
546,2462,4374,3939.81,322.929854315
547,2462,4289,3918.27,303.053912429
548,2462,4315,3949.6,299.422879229
549,2462,4447,4035.1,325.299318266
550,2462,4366,3984.69,329.140377009
551,2462,4362,4005.9,327.683158745
552,2462,4339,3906.53,332.050758411
553,2462,4355,3979.87,296.57004402
554,2462,4403,3985.57,374.320050359
555,2462,4367,4005.49,312.691460379
556,2462,4382,3973.01,334.811917501
557,2462,4353,3997.59,322.65417879
558,2462,4457,3971.59,395.671915285
559,2462,4409,3993.21,321.435646198
560,2462,4327,3954.28,309.77277694
561,2462,4344,4009.46,300.289066795
562,2462,4375,3986.32,308.187594714
563,2462,4342,4018.56,296.261259258
564,2462,4378,4008.4,314.786475651
565,2462,4340,4003.67,290.231814524
566,2462,4434,4007.5,322.828456183
567,2462,4374,4013.25,296.248202484
568,2462,4339,4028.31,284.436486848
569,2462,4395,3989.36,325.174840927
570,2462,4310,3940.84,315.550784144
571,2462,4358,3943.23,369.138715133
572,2462,4372,3957.33,356.44493405
573,2462,4330,3952.52,309.557993131
574,2462,4330,3976.12,297.020431906
575,2462,4421,3996.4,352.375402437
576,2462,4329,3969.63,351.720264622
577,2462,4403,3964.42,358.033015237
578,2462,4297,3953.86,315.900253404
579,2462,4298,3877.8,361.454022112
580,2462,4373,3957.12,329.487857259
581,2462,4346,3924.38,367.175701205
582,2462,4342,3967.26,319.100174892
583,2462,4304,3920.19,341.680478509
584,2462,4304,3944.84,320.543437546
585,2462,4301,3933.91,318.389828241
586,2462,4360,3955.41,307.85133809
587,2462,4283,3840.19,347.077370206
588,2462,4244,3839.52,303.96466036
589,2462,4269,3858.25,323.068444292
590,2462,4300,3884.82,324.586026324
591,2462,4327,3949.92,322.800362985
592,2462,4280,3856.66,336.158849536
593,2462,4307,3917.67,305.149907025
594,2462,4291,3964.4,305.580057787
595,2462,4285,3952.72,321.977227377
596,2462,4310,3919.55,347.190553303
597,2462,4269,3916.63,293.15254949
598,2462,4302,3930.05,302.855880483
599,2462,4340,3955.2,326.432569181
600,2462,4256,3887.66,271.849714127
601,2462,4180,3863.82,272.540438293
602,2462,4310,3888.81,354.40268984
603,2462,4323,3867.44,326.489603219
604,2462,4239,3881.09,309.854514411
605,2462,4284,3930.89,313.045383324
606,2462,4291,3870.9,352.459453933
607,2462,4240,3857.18,337.251109275
608,2462,4212,3809.74,332.496878393
609,2462,4209,3861.34,269.07241412
610,2462,4206,3834.11,298.999371473
611,2462,4200,3845.67,332.268877826
612,2462,4274,3868.64,323.744802852
613,2462,4363,3896.13,386.154667683
614,2462,4232,3839.63,344.182464382
615,2462,4271,3836.68,315.725615436
616,2462,4262,3831.17,336.338365431
617,2462,4261,3852.61,325.439156131
618,2462,4279,3856.9,359.251958515
619,2462,4312,3872.6,353.427660365
620,2462,4278,3875.64,323.505375035
621,2462,4255,3854.38,342.403913529
622,2462,4313,3933.5,332.007256219
623,2462,4155,3822.64,315.864742821
624,2462,4126,3786.91,281.483770456
625,2462,4244,3834.31,350.518683345
626,2462,4210,3789.33,305.389139237
627,2462,4220,3823.36,324.113320998
628,2462,4220,3832.93,334.834868241
629,2462,4235,3874.51,296.542517264
630,2462,4251,3805.11,308.394830722
631,2462,4280,3834.81,357.402460947
632,2462,4235,3807.26,305.45821252
633,2462,4212,3855.74,302.454124412
634,2462,4243,3871.31,306.450111121
635,2462,4260,3924.96,282.763452555
636,2462,4164,3793.26,291.114078094
637,2462,4273,3869.31,297.693140599
638,2462,4264,3879.24,321.496755879
639,2462,4201,3805.95,302.616982139
640,2462,4196,3850.03,287.310392637
641,2462,4193,3809.21,316.35995657
642,2462,4190,3836.98,265.684440301
643,2462,4138,3827.24,282.092295234
644,2462,4243,3899.37,301.49870278
645,2462,4200,3827.21,309.606863619
646,2462,4292,3903.01,281.673695268
647,2462,4253,3850.89,322.535970745
648,2462,4204,3844.17,286.902653219
649,2462,4296,3908.83,296.924608838
650,2462,4313,3899.02,302.680749239
651,2462,4270,3905.63,320.86107806
652,2462,4323,3943.22,316.370406232
653,2462,4262,3860.37,327.171522525
654,2462,4311,3864.05,363.611774737
655,2462,4285,3889.99,328.73994189
656,2462,4243,3897.72,257.847464109
657,2462,4276,3849.71,354.226837527
658,2462,4271,3826.64,334.348439793
659,2462,4310,3866.9,333.611747365
660,2462,4270,3849.65,360.641582475
661,2462,4344,3862.75,364.28788635
662,2462,4338,3903.16,314.997954779
663,2462,4309,3918.31,321.238722869
664,2462,4287,3865.89,330.262090443
665,2462,4304,3863.81,353.402786056
666,2462,4208,3790.85,333.996291487
667,2462,4207,3837.26,331.19140976
668,2462,4232,3846.72,325.788866376
669,2462,4371,3879.34,342.121728588
670,2462,4279,3881.21,328.890245885
671,2462,4319,3858.49,361.408789365
672,2462,4238,3842.79,356.545838922
673,2462,4268,3826.05,308.253122245
674,2462,4264,3860.71,332.392803256
675,2462,4319,3915.15,311.906563806
676,2462,4331,3904.03,357.287351604
677,2403,4274,3859.25,349.809598282
678,2403,4256,3877.11,341.552394638
679,2403,4274,3927.66,308.48617735
680,2403,4267,3945.75,285.552499198
681,2403,4338,3867.19,347.403694816
682,2403,4196,3810.28,293.552400292
683,2403,4298,3899.46,325.130849184
684,2403,4259,3888.09,314.756827575
685,2403,4277,3886.19,311.517228637
686,2403,4279,3867.33,326.187188466
687,2403,4291,3864.37,319.625780398
688,2403,4203,3822.68,302.714616413
689,2403,4291,3917.39,300.467679063
690,2403,4312,3929.84,342.399870197
691,2403,4289,3883.33,318.046183515
692,2403,4397,3929.66,367.146579046
693,2403,4311,3929.74,292.257414557
694,2403,4295,3881.1,341.342551367
695,2403,4325,3979.35,297.128526249
696,2403,4340,3925.98,298.253569157
697,2403,4381,3950.27,337.337461198
698,2403,4426,3956.66,352.430040912
699,2403,4385,3973.16,345.099713888
700,2403,4309,3922.36,341.661582224
701,2403,4239,3870.28,308.798717745
702,2403,4349,4014.72,293.307026369
703,2403,4276,3891.32,311.176551271
704,2403,4246,3890.21,277.924351854
705,2403,4367,3938.01,324.260479376
706,2403,4302,3932.77,334.594126359
707,2403,4269,3876.09,302.452670811
708,2403,4342,3939.74,364.451951081
709,2403,4347,3958.1,317.312817646
710,2403,4344,3927.01,333.88331885
711,2403,4241,3835.18,314.973604153
712,2403,4281,3908.5,310.033478153
713,2403,4330,3879.45,311.691584646
714,2403,4252,3820.18,334.240474128
715,2403,4314,3887.62,341.854295266
716,2403,4273,3882.64,320.071125934
717,2403,4322,3936.2,323.993795925
718,2403,4322,3909.48,360.580129651
719,2403,4313,3954.38,340.320490067
720,2403,4379,3947.06,365.026132176
721,2403,4344,3925.25,340.740974372
722,2403,4323,3894.47,322.152998817
723,2403,4275,3859.91,326.484924552
724,2403,4353,3935.72,325.791501771
725,2403,4279,3848.6,351.366768578
726,2403,4246,3865.75,337.507661716
727,2403,4203,3835.18,308.667791738
728,2403,4207,3737.73,344.77247233
729,2403,4218,3822.0,347.834106517
730,2403,4248,3749.11,359.904108862
731,2403,4185,3781.23,344.071194624
732,2403,4217,3827.25,305.908957705
733,2403,4232,3850.44,308.481269015
