Generation,Min,Max,Avg,Std
181,2295,3044,2792.52,163.069885248
182,2258,3033,2777.67,173.662045829
183,2258,3169,2798.07,196.623274874
184,2246,3077,2784.08,196.897126398
185,2246,3072,2771.53,184.739043633
186,2222,3015,2785.87,164.810859147
187,2222,3086,2808.64,182.666640124
188,2222,3005,2780.78,170.461144007
189,2222,3060,2778.12,192.615348099
190,2222,2976,2745.68,176.103555393
191,2222,3013,2767.47,190.341291295
192,2190,3062,2776.52,200.383999039
193,2190,3029,2738.86,204.068864392
194,2190,3107,2721.28,214.672128671
195,2190,2992,2670.94,195.309845521
196,2190,2964,2655.94,192.630688682
197,2190,3137,2699.25,220.811148114
198,2190,3142,2754.3,239.05721812
199,2190,3075,2733.77,216.151408541
200,2190,3122,2738.21,230.211115011
201,2190,3154,2780.7,224.726208278
202,2190,3102,2773.4,222.531849951
203,2190,2998,2726.62,217.391643972
204,2190,3022,2713.7,220.811062342
205,2190,2937,2661.48,210.636576294
206,2160,3106,2708.54,219.644819808
207,2160,3171,2725.1,241.663949828
208,2160,3087,2714.23,232.901368772
209,2160,3052,2691.08,203.364512264
210,2160,3079,2684.09,218.423002405
211,2160,3058,2697.84,217.221002761
212,2160,2991,2649.39,216.909043685
213,2160,3047,2667.68,222.40444004
214,2160,3187,2719.49,228.629005424
215,2160,3241,2750.61,269.844732572
216,2149,3303,2831.86,289.385661376
217,2149,3282,2834.11,306.894872106
218,2149,3228,2774.33,269.837963162
219,2149,3086,2684.6,235.402041648
220,2149,3013,2636.36,217.625316041
221,2149,3060,2688.98,227.749906252
222,2149,3043,2676.32,217.815132438
223,2149,3202,2704.57,241.570127217
224,2149,3002,2659.18,198.691699663
225,2149,2983,2674.55,195.292185913
226,2149,2921,2656.97,162.590981834
227,2149,2997,2704.75,168.731953768
228,2149,2978,2685.16,165.534013106
229,2149,2918,2660.99,154.682176273
230,2149,3261,2753.66,219.950188117
231,2149,3089,2746.38,206.021563057
232,2143,3159,2756.88,215.653494984
233,2143,3002,2752.76,183.07464504
234,2143,2996,2742.56,194.441875192
235,2143,2952,2741.35,177.701848526
236,2143,2977,2735.6,157.030782545
237,2143,2902,2698.95,132.248799426
238,2143,2902,2710.87,142.721856714
239,2143,2926,2692.56,147.236518307
240,2143,2864,2662.3,155.720839318
241,2143,2855,2661.8,163.410000559
242,2143,2894,2680.21,149.303656074
243,2143,2897,2645.13,169.891150833
244,2143,2830,2617.88,167.637974532
245,2143,2813,2605.36,175.35536905
246,2143,3023,2654.54,177.19859429
247,2143,2911,2644.65,163.399576857
248,2143,2997,2679.66,192.987267074
249,2142,2958,2658.52,189.540618498
250,2132,2947,2659.36,191.212638524
251,2132,2947,2675.78,171.06272581
252,2132,2909,2670.38,149.772944651
253,2110,3006,2681.79,181.344323141
254,2110,2877,2642.25,170.389237994
255,2110,2968,2654.92,188.4838326
256,2110,2881,2631.75,167.403424594
257,2110,3096,2688.04,216.664378543
258,2110,2964,2685.25,204.928584506
259,2110,2950,2664.43,191.874709489
260,2110,2841,2649.81,169.322935436
261,2110,2872,2665.58,171.19556895
262,2110,2856,2664.39,159.041440188
263,2110,2842,2634.44,160.343401687
264,2110,2820,2595.16,169.740902971
265,2110,2791,2564.45,187.876672153
266,2110,2871,2574.5,178.347776249
267,2110,2909,2585.4,179.385088848
268,2110,2796,2560.62,167.411111949
269,2110,2902,2582.69,172.468980962
270,2110,2779,2531.27,162.912435735
271,2110,2779,2559.69,168.943580027
