Generation,pm,pm0,deviation,best_fitness
198,0.424,0.3,0.291638341264,76
199,0.423,0.3,0.304497082046,76
200,0.424,0.3,0.292956788023,76
201,0.425,0.3,0.298479412267,76
202,0.426,0.3,0.290541687893,76
203,0.427,0.3,0.287480941894,76
204,0.426,0.3,0.300701694335,76
205,0.427,0.3,0.295160190866,76
206,0.426,0.3,0.303602058319,76
207,0.425,0.3,0.301815690305,76
208,0.424,0.3,0.307639366827,76
209,0.425,0.3,0.29825760164,76
210,0.424,0.3,0.30203871852,76
211,0.423,0.3,0.313969571231,76
212,0.424,0.3,0.296928327645,76
213,0.423,0.3,0.308990699277,76
214,0.424,0.3,0.29825760164,76
215,0.423,0.3,0.305617591479,76
216,0.422,0.3,0.300479123888,76
217,0.421,0.3,0.313969571231,76
218,0.42,0.3,0.309667413407,76
219,0.419,0.3,0.308089500861,76
220,0.42,0.3,0.280970841058,76
221,0.421,0.3,0.27345844504,76
222,0.422,0.3,0.284434679736,76
223,0.423,0.3,0.287917302152,76
224,0.422,0.3,0.300256629598,76
225,0.421,0.3,0.303155006859,76
226,0.42,0.3,0.303825699091,76
227,0.419,0.3,0.317386028774,76
228,0.418,0.3,0.310796826492,76
229,0.417,0.3,0.307414415964,76
230,0.416,0.3,0.320361362057,76
231,0.417,0.3,0.295160190866,76
232,0.418,0.3,0.299589603283,76
233,0.419,0.3,0.28356696504,76
234,0.418,0.3,0.308990699277,76
235,0.417,0.3,0.313061506565,76
236,0.416,0.3,0.303155006859,76
237,0.417,0.3,0.296707046579,76
238,0.418,0.3,0.280970841058,76
239,0.419,0.3,0.281186783547,76
240,0.42,0.3,0.298479412267,76
241,0.421,0.3,0.286391333785,76
242,0.422,0.3,0.286826955638,76
243,0.423,0.3,0.29825760164,76
244,0.424,0.3,0.297149684246,76
245,0.423,0.3,0.302708261913,76
246,0.422,0.3,0.300924340979,76
247,0.421,0.3,0.308314684111,76
248,0.422,0.3,0.290322580645,76
249,0.423,0.3,0.293396868618,76
250,0.424,0.3,0.281186783547,76
251,0.425,0.3,0.296043656207,76
252,0.426,0.3,0.294277929155,76
253,0.427,0.3,0.29471890971,76
254,0.428,0.3,0.294277929155,76
255,0.427,0.3,0.301815690305,76
256,0.426,0.3,0.306066334422,76
257,0.425,0.3,0.301147063859,76
258,0.426,0.3,0.286609107838,76
259,0.427,0.3,0.299811869335,76
260,0.428,0.3,0.289884589274,76
261,0.429,0.3,0.287044877223,76
262,0.428,0.3,0.301369863014,76
263,0.429,0.3,0.299145299145,76
264,0.43,0.3,0.296043656207,76
265,0.431,0.3,0.298701298701,76
266,0.43,0.3,0.314196783676,76
267,0.429,0.3,0.304049416609,76
268,0.43,0.3,0.293396868618,76
269,0.431,0.3,0.291638341264,76
270,0.432,0.3,0.290980125701,76
271,0.433,0.3,0.289665705074,76
272,0.432,0.3,0.305169156792,76
273,0.431,0.3,0.304721030043,76
274,0.432,0.3,0.292077524651,76
275,0.433,0.3,0.299367413233,76
276,0.434,0.3,0.284217641095,76
277,0.435,0.3,0.299811869335,76
278,0.434,0.3,0.301592738483,76
279,0.435,0.3,0.290760869565,76
280,0.436,0.3,0.297149684246,76
281,0.435,0.3,0.305393335623,76
282,0.434,0.3,0.30203871852,76
283,0.435,0.3,0.298923260981,76
284,0.434,0.3,0.30203871852,76
285,0.433,0.3,0.308539944904,76
286,0.432,0.3,0.311249137336,76
287,0.431,0.3,0.307639366827,76
288,0.432,0.3,0.295160190866,76
289,0.433,0.3,0.29781420765,76
290,0.434,0.3,0.295160190866,76
291,0.433,0.3,0.301592738483,76
292,0.434,0.3,0.29825760164,76
293,0.433,0.3,0.311022942902,76
294,0.432,0.3,0.312154696133,76
295,0.433,0.3,0.299811869335,76
296,0.434,0.3,0.294939512694,76
297,0.435,0.3,0.297371116422,76
298,0.436,0.3,0.289884589274,76
299,0.435,0.3,0.31309686221,77
300,0.434,0.3,0.324161650903,77
301,0.433,0.3,0.309301139262,77
302,0.432,0.3,0.309078544713,77
303,0.431,0.3,0.321434700532,77
304,0.43,0.3,0.328273244782,77
305,0.429,0.3,0.316689466484,77
306,0.428,0.3,0.314441789006,77
